"","Group","Citation","Count","Tool_Type","Material_Type","Usage","Temperature","LAT","LONG"
"2357","Tlingit","8",0,NA,NA,NA,-3.799999952,-105.0377504,37.02192466
"2358","Tlingit","9",0,NA,NA,NA,-3.799999952,-105.0377504,37.02192466
"2359","Tlingit","Emmons,_George_Thornton.,_and_Frederica_De_Laguna._1991._The_Tlingit_Indians._InAnthropological_Papers_of_the_American_Museum_of_Natural_History,_xl,_488._Seattle:_University_of_Washington_Press?;_American_Museum_of_Natural_History._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=na12_031.",1,"awl","unknown","Clothing",-3.799999952,-105.0377504,37.02192466
"2360","Tlingit","De_Laguna,_Frederica._1960._The_Story_of_a_Tlingit_Community:_A_Problem_in_the_Relationship_between_Archaeological,_Ethnological_and_Historical_Methods._InBulletin,_x,_254_,_plates._Washington,_D.C.:_Smithsonian_Institution._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=na12_017.",1,"awl","bone","Clothing",-3.799999952,-105.0377504,37.02192466
"2361","Tlingit","Emmons,_George_Thornton.,_and_Frederica_De_Laguna._1991._The_Tlingit_Indians._InAnthropological_Papers_of_the_American_Museum_of_Natural_History,_xl,_488._Seattle:_University_of_Washington_Press?;_American_Museum_of_Natural_History._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=na12_031.",1,"awl","unknown","Birch Bark Canoe",-3.799999952,-105.0377504,37.02192466
"2362","Tlingit","Emmons,_George_Thornton.,_and_Frederica_De_Laguna._1991._The_Tlingit_Indians._InAnthropological_Papers_of_the_American_Museum_of_Natural_History,_xl,_488._Seattle:_University_of_Washington_Press?;_American_Museum_of_Natural_History._https://ehrafworldcultures.yale.edu/document?id=na12_031.",1,"needle","unknown","Blankets ",-3.799999952,-105.0377504,37.02192466
"2363","Tlingit","Emmons,_George_Thornton.,_and_Frederica_De_Laguna._1991._The_Tlingit_Indians._InAnthropological_Papers_of_the_American_Museum_of_Natural_History,_xl,_488._Seattle:_University_of_Washington_Press?;_American_Museum_of_Natural_History._https://ehrafworldcultures.yale.edu/document?id=na12_031.",1,"needle","wood","Fishing",-3.799999952,-105.0377504,37.02192466
"2364","Tlingit","De_Laguna,_Frederica._1960._The_Story_of_a_Tlingit_Community:_A_Problem_in_the_Relationship_between_Archaeological,_Ethnological_and_Historical_Methods._InBulletin,_x,_254_,_plates._Washington,_D.C.:_Smithsonian_Institution._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=na12_017.",1,"awl","bone","Clothing",-3.799999952,-105.0377504,37.02192466
"2365","Tlingit","Emmons,_George_Thornton.,_and_Frederica_De_Laguna._1991._The_Tlingit_Indians._InAnthropological_Papers_of_the_American_Museum_of_Natural_History,_xl,_488._Seattle:_University_of_Washington_Press?;_American_Museum_of_Natural_History._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=na12_031.",1,"awl","unknown","Snowshoes",-3.799999952,-105.0377504,37.02192466
"2366","Tlingit","De_Laguna,_Frederica._1972._Under_Mount_Saint_Elias:_The_History_and_Culture_of_the_Yakutat_Tlingit._InSmithsonian_Contributions_to_Anthropology,_7:3_v._i_xxiv,_1_548_;_xxix_xli,_549_914_;_xlvii_xlix,_915_1395_,_plates._Washington,_D.C.:_Smithsonian_Institution_Press;_for_sale_by_the_Supt._of_Docs.,_U.S._Govt._Print._Off._._https://ehrafworldcultures.yale.edu/document?id=na12_020.",1,"needle","unknown","Piercing",-3.799999952,-105.0377504,37.02192466
"2367","Tlingit","Dauenhauer,_Richard._1988.Text_and_Context_of_Tlingit_Oral_Tradition._Ann_Arbor,_Michigan:_University_Microfilms._https://ehrafworldcultures.yale.edu/document?id=na12_028.",1,"needle","unknown","Storytelling",-3.799999952,-105.0377504,37.02192466
"2368","Tlingit","Emmons,_George_Thornton.,_and_Frederica_De_Laguna._1991._The_Tlingit_Indians._InAnthropological_Papers_of_the_American_Museum_of_Natural_History,_xl,_488._Seattle:_University_of_Washington_Press?;_American_Museum_of_Natural_History._https://ehrafworldcultures.yale.edu/document?id=na12_031.",1,"needle","unknown","Piercing",-3.799999952,-105.0377504,37.02192466
"2369","Tlingit","De_Laguna,_Frederica._1960._The_Story_of_a_Tlingit_Community:_A_Problem_in_the_Relationship_between_Archaeological,_Ethnological_and_Historical_Methods._InBulletin,_x,_254_,_plates._Washington,_D.C.:_Smithsonian_Institution._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=na12_017.",1,"awl","bone","Toolkit",-3.799999952,-105.0377504,37.02192466
"2370","Tlingit","De_Laguna,_Frederica._1972._Under_Mount_Saint_Elias:_The_History_and_Culture_of_the_Yakutat_Tlingit._InSmithsonian_Contributions_to_Anthropology,_7:3_v._i_xxiv,_1_548_;_xxix_xli,_549_914_;_xlvii_xlix,_915_1395_,_plates._Washington,_D.C.:_Smithsonian_Institution_Press;_for_sale_by_the_Supt._of_Docs.,_U.S._Govt._Print._Off._._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=na12_020.",1,"awl","bone","Bags",-3.799999952,-105.0377504,37.02192466
"2371","Tlingit","De_Laguna,_Frederica._1972._Under_Mount_Saint_Elias:_The_History_and_Culture_of_the_Yakutat_Tlingit._InSmithsonian_Contributions_to_Anthropology,_7:3_v._i_xxiv,_1_548_;_xxix_xli,_549_914_;_xlvii_xlix,_915_1395_,_plates._Washington,_D.C.:_Smithsonian_Institution_Press;_for_sale_by_the_Supt._of_Docs.,_U.S._Govt._Print._Off._._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=na12_020.",1,"awl","unknown","Clothing",-3.799999952,-105.0377504,37.02192466
"2372","Tlingit","Emmons,_George_Thornton.,_and_Frederica_De_Laguna._1991._The_Tlingit_Indians._InAnthropological_Papers_of_the_American_Museum_of_Natural_History,_xl,_488._Seattle:_University_of_Washington_Press?;_American_Museum_of_Natural_History._https://ehrafworldcultures.yale.edu/document?id=na12_031.",1,"needle","unknown","Foodways",-3.799999952,-105.0377504,37.02192466
"2373","Tlingit","De_Laguna,_Frederica._1972._Under_Mount_Saint_Elias:_The_History_and_Culture_of_the_Yakutat_Tlingit._In_Smithsonian_Contributions_to_Anthropology,_7:3_v._i_xxiv,_1_548_;_xxix_xli,_549_914_;_xlvii_xlix,_915_1395_,_plates._Washington,_D.C.:_Smithsonian_Institution_Press;_for_sale_by_the_Supt._of_Docs.,_U.S._Govt._Print._Off._._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=na12_020",1,"needle","bone","Tattooing",-3.799999952,-105.0377504,37.02192466
"2374","Tlingit","Jones,_Livingston_French._1914.A_Study_of_the_Thlingets_of_Alaska._New_York:_Fleming_H._Revell_Co._https://ehrafworldcultures.yale.edu/document?id=na12_006.",1,"needle","unknown","Beadwork",-3.799999952,-105.0377504,37.02192466
"2375","Tlingit","Jones,_Livingston_French._1914.A_Study_of_the_Thlingets_of_Alaska._New_York:_Fleming_H._Revell_Co._https://ehrafworldcultures.yale.edu/document?id=na12_006.",1,"needle","wood","Clothing",-3.799999952,-105.0377504,37.02192466
"2376","Tlingit","Rathburn,_Robert_Richard._1988.Processes_of_Russian_Tlingit_Acculturation_in_Southeastern_Alaska._Ann_Arbor,_Michigan:_University_Microfilms._https://ehrafworldcultures.yale.edu/document?id=na12_026.",1,"needle","unknown","Gifts",-3.799999952,-105.0377504,37.02192466
"2377","Tlingit","Emmons,_George_Thornton.,_and_Frederica_De_Laguna._1991._The_Tlingit_Indians._InAnthropological_Papers_of_the_American_Museum_of_Natural_History,_xl,_488._Seattle:_University_of_Washington_Press?;_American_Museum_of_Natural_History._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=na12_031.",1,"awl","unknown","Birch Bark Canoe",-3.799999952,-105.0377504,37.02192466
"2378","Tlingit","De_Laguna,_Frederica._1960._The_Story_of_a_Tlingit_Community:_A_Problem_in_the_Relationship_between_Archaeological,_Ethnological_and_Historical_Methods._InBulletin,_x,_254_,_plates._Washington,_D.C.:_Smithsonian_Institution._https://ehrafworldcultures.yale.edu/document?id=na12_017.",1,"needle","wood","Fishing",-3.799999952,-105.0377504,37.02192466
"2379","Tlingit","De_Laguna,_Frederica._1972._Under_Mount_Saint_Elias:_The_History_and_Culture_of_the_Yakutat_Tlingit._InSmithsonian_Contributions_to_Anthropology,_7:3_v._i_xxiv,_1_548_;_xxix_xli,_549_914_;_xlvii_xlix,_915_1395_,_plates._Washington,_D.C.:_Smithsonian_Institution_Press;_for_sale_by_the_Supt._of_Docs.,_U.S._Govt._Print._Off._._https://ehrafworldcultures.yale.edu/document?id=na12_020.",1,"needle","unknown","Clothing",-3.799999952,-105.0377504,37.02192466
"2380","Tlingit","Knapp,_Frances,_and_Rheta_Childe_Dorr._1896.The_Thlinkets_of_Southeastern_Alaska._Chicago:_Stone_and_Kimball._https://ehrafworldcultures.yale.edu/document?id=na12_009.",1,"needle","unknown","Toolkit",-3.799999952,-105.0377504,37.02192466
"2381","Tlingit","Emmons,_George_Thornton.,_and_Frederica_De_Laguna._1991._The_Tlingit_Indians._InAnthropological_Papers_of_the_American_Museum_of_Natural_History,_xl,_488._Seattle:_University_of_Washington_Press?;_American_Museum_of_Natural_History._https://ehrafworldcultures.yale.edu/document?id=na12_031.",1,"needle","unknown","Snowshoes",-3.799999952,-105.0377504,37.02192466
"2382","Tlingit","De_Laguna,_Frederica._1972._Under_Mount_Saint_Elias:_The_History_and_Culture_of_the_Yakutat_Tlingit._InSmithsonian_Contributions_to_Anthropology,_7:3_v._i_xxiv,_1_548_;_xxix_xli,_549_914_;_xlvii_xlix,_915_1395_,_plates._Washington,_D.C.:_Smithsonian_Institution_Press;_for_sale_by_the_Supt._of_Docs.,_U.S._Govt._Print._Off._._https://ehrafworldcultures.yale.edu/document?id=na12_020.",1,"needle","unknown","Clothing",-3.799999952,-105.0377504,37.02192466
"2383","Tlingit","De_Laguna,_Frederica._1960._The_Story_of_a_Tlingit_Community:_A_Problem_in_the_Relationship_between_Archaeological,_Ethnological_and_Historical_Methods._InBulletin,_x,_254_,_plates._Washington,_D.C.:_Smithsonian_Institution._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=na12_017.",1,"awl","bone","Toolkit",-3.799999952,-105.0377504,37.02192466
"2384","Tlingit","Emmons,_George_Thornton.,_and_Frederica_De_Laguna._1991._The_Tlingit_Indians._InAnthropological_Papers_of_the_American_Museum_of_Natural_History,_xl,_488._Seattle:_University_of_Washington_Press?;_American_Museum_of_Natural_History._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=na12_031.",1,"awl","unknown","Baskets",-3.799999952,-105.0377504,37.02192466
"2385","Tlingit","De_Laguna,_Frederica._1972._Under_Mount_Saint_Elias:_The_History_and_Culture_of_the_Yakutat_Tlingit._InSmithsonian_Contributions_to_Anthropology,_7:3_v._i_xxiv,_1_548_;_xxix_xli,_549_914_;_xlvii_xlix,_915_1395_,_plates._Washington,_D.C.:_Smithsonian_Institution_Press;_for_sale_by_the_Supt._of_Docs.,_U.S._Govt._Print._Off._._https://ehrafworldcultures.yale.edu/document?id=na12_020.",1,"needle","unknown","Beadwork",-3.799999952,-105.0377504,37.02192466
"2386","Tlingit","De_Laguna,_Frederica._1972._Under_Mount_Saint_Elias:_The_History_and_Culture_of_the_Yakutat_Tlingit._InSmithsonian_Contributions_to_Anthropology,_7:3_v._i_xxiv,_1_548_;_xxix_xli,_549_914_;_xlvii_xlix,_915_1395_,_plates._Washington,_D.C.:_Smithsonian_Institution_Press;_for_sale_by_the_Supt._of_Docs.,_U.S._Govt._Print._Off._._https://ehrafworldcultures.yale.edu/document?id=na12_020.",1,"needle","unknown","Piercing",-3.799999952,-105.0377504,37.02192466
"2387","Tlingit","Emmons,_George_Thornton.,_and_Frederica_De_Laguna._1991._The_Tlingit_Indians._InAnthropological_Papers_of_the_American_Museum_of_Natural_History,_xl,_488._Seattle:_University_of_Washington_Press?;_American_Museum_of_Natural_History._https://ehrafworldcultures.yale.edu/document?id=na12_031.",1,"needle","bone","Snowshoes",-3.799999952,-105.0377504,37.02192466
"2388","Tlingit","11",0,NA,NA,NA,-3.799999952,-105.0377504,37.02192466
"2389","Tlingit","12",0,NA,NA,NA,-3.799999952,-105.0377504,37.02192466
"2390","Tlingit","13",0,NA,NA,NA,-3.799999952,-105.0377504,37.02192466
"2391","Tlingit","14",0,NA,NA,NA,-3.799999952,-105.0377504,37.02192466
"2392","Tlingit","15",0,NA,NA,NA,-3.799999952,-105.0377504,37.02192466
"2393","Tlingit","16",0,NA,NA,NA,-3.799999952,-105.0377504,37.02192466
"2394","Tlingit","17",0,NA,NA,NA,-3.799999952,-105.0377504,37.02192466
"2395","Tlingit","18",0,NA,NA,NA,-3.799999952,-105.0377504,37.02192466
"2396","Tlingit","19",0,NA,NA,NA,-3.799999952,-105.0377504,37.02192466
"2397","Tlingit","20",0,NA,NA,NA,-3.799999952,-105.0377504,37.02192466
"2398","Tlingit","21",0,NA,NA,NA,-3.799999952,-105.0377504,37.02192466
"2399","Tlingit","22",0,NA,NA,NA,-3.799999952,-105.0377504,37.02192466
"2400","Tlingit","10",0,NA,NA,NA,-3.799999952,-105.0377504,37.02192466
"2401","Tlingit","24",0,NA,NA,NA,-3.799999952,-105.0377504,37.02192466
"2402","Tlingit","25",0,NA,NA,NA,-3.799999952,-105.0377504,37.02192466
"2403","Tlingit","26",0,NA,NA,NA,-3.799999952,-105.0377504,37.02192466
"2404","Tlingit","De_Laguna,_Frederica._1972._Under_Mount_Saint_Elias:_The_History_and_Culture_of_the_Yakutat_Tlingit._InSmithsonian_Contributions_to_Anthropology,_7:3_v._i_xxiv,_1_548_;_xxix_xli,_549_914_;_xlvii_xlix,_915_1395_,_plates._Washington,_D.C.:_Smithsonian_Institution_Press;_for_sale_by_the_Supt._of_Docs.,_U.S._Govt._Print._Off._._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=na12_020.",1,"awl","unknown","Baskets",-3.799999952,-105.0377504,37.02192466
"2405","Tlingit","De_Laguna,_Frederica._1960._The_Story_of_a_Tlingit_Community:_A_Problem_in_the_Relationship_between_Archaeological,_Ethnological_and_Historical_Methods._InBulletin,_x,_254_,_plates._Washington,_D.C.:_Smithsonian_Institution._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=na12_017.",1,"awl","unknown","Toolkit",-3.799999952,-105.0377504,37.02192466
"2406","Tlingit","De_Laguna,_Frederica._1972._Under_Mount_Saint_Elias:_The_History_and_Culture_of_the_Yakutat_Tlingit._InSmithsonian_Contributions_to_Anthropology,_7:3_v._i_xxiv,_1_548_;_xxix_xli,_549_914_;_xlvii_xlix,_915_1395_,_plates._Washington,_D.C.:_Smithsonian_Institution_Press;_for_sale_by_the_Supt._of_Docs.,_U.S._Govt._Print._Off._._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=na12_020.",1,"awl","unknown","Birch Bark Canoe",-3.799999952,-105.0377504,37.02192466
"2407","Tlingit","De_Laguna,_Frederica._1972._Under_Mount_Saint_Elias:_The_History_and_Culture_of_the_Yakutat_Tlingit._InSmithsonian_Contributions_to_Anthropology,_7:3_v._i_xxiv,_1_548_;_xxix_xli,_549_914_;_xlvii_xlix,_915_1395_,_plates._Washington,_D.C.:_Smithsonian_Institution_Press;_for_sale_by_the_Supt._of_Docs.,_U.S._Govt._Print._Off._._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=na12_020.",1,"awl","unknown","Clothing",-3.799999952,-105.0377504,37.02192466
"2408","Tlingit","29",0,NA,NA,NA,-3.799999952,-105.0377504,37.02192466
"2409","Tlingit","23",0,NA,NA,NA,-3.799999952,-105.0377504,37.02192466
"2410","Tlingit","27",0,NA,NA,NA,-3.799999952,-105.0377504,37.02192466
"2411","Tlingit","28",0,NA,NA,NA,-3.799999952,-105.0377504,37.02192466
"2412","Tubatulabal ","Voegelin,_Mrs._Erminie_Wheeler._1938._Tübatulabal_Ethnography._InAnthropological_Records,_1_90._Berkeley:_University_of_California_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=ns22_001.",1,"awl","cactus","Baskets",0.100000001,-110.0985786,33.88789571
"2413","Tubatulabal ","Smith,_Charles_R._(Ethnologist)._1978._Tubatulabal._InHandbook_of_North_American_Indians._California,_8:437_45._Washington,_D._C.:_Smithsonian_Institution?:_For_sale_by_the_Supt._of_Docs.,_U.S._G.P.O._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=ns22_005.",1,"awl","bone","Pressure Flaker/Flintknapping",0.100000001,-110.0985786,33.88789571
"2414","Tubatulabal ","Voegelin,_Mrs._Erminie_Wheeler._1938._Tübatulabal_Ethnography._InAnthropological_Records,_1_90._Berkeley:_University_of_California_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=ns22_001.",1,"awl","unknown","Shoes",0.100000001,-110.0985786,33.88789571
"2415","Tubatulabal ","Voegelin,_Mrs._Erminie_Wheeler._1938._Tübatulabal_Ethnography._InAnthropological_Records,_1_90._Berkeley:_University_of_California_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=ns22_001.",1,"awl","bone","Shoes",0.100000001,-110.0985786,33.88789571
"2416","Tubatulabal ","Voegelin,_Mrs._Erminie_Wheeler._1938._Tübatulabal_Ethnography._InAnthropological_Records,_1_90._Berkeley:_University_of_California_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=ns22_001.",1,"awl","bone","Bags",0.100000001,-110.0985786,33.88789571
"2417","Tubatulabal ","Voegelin,_Mrs._Erminie_Wheeler._1938._Tübatulabal_Ethnography._InAnthropological_Records,_1_90._Berkeley:_University_of_California_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=ns22_001.",1,"awl","bone","Quivers",0.100000001,-110.0985786,33.88789571
"2418","Tubatulabal ","Voegelin,_Mrs._Erminie_Wheeler._1938._Tübatulabal_Ethnography._InAnthropological_Records,_1_90._Berkeley:_University_of_California_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=ns22_001.",1,"awl","bone","Weapon",0.100000001,-110.0985786,33.88789571
"2419","Tubatulabal ","Voegelin,_Mrs._Erminie_Wheeler._1938._Tübatulabal_Ethnography._InAnthropological_Records,_1_90._Berkeley:_University_of_California_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=ns22_001.",1,"awl","bone","Quivers",0.100000001,-110.0985786,33.88789571
"2420","Tubatulabal ","Voegelin,_Mrs._Erminie_Wheeler._1938._Tübatulabal_Ethnography._InAnthropological_Records,_1_90._Berkeley:_University_of_California_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=ns22_001.",1,"awl","cactus","Toolkit",0.100000001,-110.0985786,33.88789571
"2421","Tubatulabal ","Smith,_Charles_R._(Ethnologist)._1978._Tubatulabal._InHandbook_of_North_American_Indians._California,_8:437_45._Washington,_D._C.:_Smithsonian_Institution?:_For_sale_by_the_Supt._of_Docs.,_U.S._G.P.O._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=ns22_005.",1,"awl","cactus","Baskets",0.100000001,-110.0985786,33.88789571
"2422","Tubatulabal ","1",0,NA,NA,NA,0.100000001,-110.0985786,33.88789571
"2423","Tubatulabal ","2",0,NA,NA,NA,0.100000001,-110.0985786,33.88789571
"2424","Tubatulabal ","3",0,NA,NA,NA,0.100000001,-110.0985786,33.88789571
"2425","Tubatulabal ","4",0,NA,NA,NA,0.100000001,-110.0985786,33.88789571
"2426","Tubatulabal ","Voegelin,_Mrs._Erminie_Wheeler._1938._Tübatulabal_Ethnography._InAnthropological_Records,_1_90._Berkeley:_University_of_California_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=ns22_001.",1,"awl","bone","Pressure Flaker/Flintknapping",0.100000001,-110.0985786,33.88789571
"2427","Tubatulabal ","Voegelin,_Mrs._Erminie_Wheeler._1938._Tübatulabal_Ethnography._InAnthropological_Records,_1_90._Berkeley:_University_of_California_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=ns22_001.",1,"awl","bone","Bags",0.100000001,-110.0985786,33.88789571
"2428","Tubatulabal ","Voegelin,_Mrs._Erminie_Wheeler._1938._Tübatulabal_Ethnography._InAnthropological_Records,_1_90._Berkeley:_University_of_California_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=ns22_001.",1,"awl","bone","Pressure Flaker/Flintknapping",0.100000001,-110.0985786,33.88789571
"2429","Tubatulabal ","5",0,NA,NA,NA,0.100000001,-110.0985786,33.88789571
"2430","Ute","4",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2431","Ute","5",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2432","Ute","3",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2433","Ute","Smith,_Anne_M._(Anne_Milne)._1974._Ethnography_of_the_Northern_Utes._InPapers_in_Anthropology,_6,_6,_288_,_30_plates._Santa_Fe:_Museum_of_New_Mexico_Press._https://ehrafworldcultures.yale.edu/document?id=nt19_024.",1,"needle","unknown","Beadwork",-13.10000038,-98.89932831,57.15900039
"2434","Ute","Densmore,_Frances._1922._Northern_Ute_Music._InSmithsonian_Institution._Bureau_of_American_Ethnology.,_213,_16_plates._Washington,_D.C.:_Government_Printing_Office._https://ehrafworldcultures.yale.edu/document?id=nt19_021.",1,"awl","unknown","Toolkit",-13.10000038,-98.89932831,57.15900039
"2435","Ute","6",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2436","Ute","Lowie,_Robert_Harry._1926._Shoshonean_Tales.Journal_of_American_Folk_LoreVol._37:_1_242._https://ehrafworldcultures.yale.edu/document?id=nt19_018.",1,"awl","unknown","Storytelling",-13.10000038,-98.89932831,57.15900039
"2437","Ute","Smith,_Anne_M._(Anne_Milne)._1974._Ethnography_of_the_Northern_Utes._InPapers_in_Anthropology,_6,_6,_288_,_30_plates._Santa_Fe:_Museum_of_New_Mexico_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nt19_024.",1,"awl","bone","Toolkit",-13.10000038,-98.89932831,57.15900039
"2438","Ute","Smith,_Anne_M._(Anne_Milne)._1974._Ethnography_of_the_Northern_Utes._InPapers_in_Anthropology,_6,_6,_288_,_30_plates._Santa_Fe:_Museum_of_New_Mexico_Press._https://ehrafworldcultures.yale.edu/document?id=nt19_024.",1,"needle","unknown","Bags",-13.10000038,-98.89932831,57.15900039
"2439","Ute","Smith,_Anne_M._(Anne_Milne)._1974._Ethnography_of_the_Northern_Utes._InPapers_in_Anthropology,_6,_6,_288_,_30_plates._Santa_Fe:_Museum_of_New_Mexico_Press._https://ehrafworldcultures.yale.edu/document?id=nt19_024.",1,"needle","unknown","Shoes",-13.10000038,-98.89932831,57.15900039
"2440","Ute","Smith,_Anne_M._(Anne_Milne)._1974._Ethnography_of_the_Northern_Utes._InPapers_in_Anthropology,_6,_6,_288_,_30_plates._Santa_Fe:_Museum_of_New_Mexico_Press._https://ehrafworldcultures.yale.edu/document?id=nt19_024.",1,"needle","unknown","Clothing",-13.10000038,-98.89932831,57.15900039
"2441","Ute","Smith,_Anne_M._(Anne_Milne)._1974._Ethnography_of_the_Northern_Utes._InPapers_in_Anthropology,_6,_6,_288_,_30_plates._Santa_Fe:_Museum_of_New_Mexico_Press._https://ehrafworldcultures.yale.edu/document?id=nt19_024.",1,"needle","unknown","Beadwork",-13.10000038,-98.89932831,57.15900039
"2442","Ute","Hawley,_Florence_L.,_J._Jones,_L._Jones,_Morton_Sloane,_Beatrice_Garner,_Ernest_Hill,_and_Jacob_Fried._1950._Culture_Process_and_Change_in_Ute_Adaptation.El_PalacioVol._57_(10):_311_31,_345_61._https://ehrafworldcultures.yale.edu/document?id=nt19_012.",1,"needle","unknown","Toolkit",-13.10000038,-98.89932831,57.15900039
"2443","Ute","Lowie,_Robert_Harry._1926._Shoshonean_Tales.Journal_of_American_Folk_LoreVol._37:_1_242._https://ehrafworldcultures.yale.edu/document?id=nt19_018.",1,"awl","unknown","Storytelling",-13.10000038,-98.89932831,57.15900039
"2444","Ute","Smith,_Anne_M._(Anne_Milne)._1974._Ethnography_of_the_Northern_Utes._InPapers_in_Anthropology,_6,_6,_288_,_30_plates._Santa_Fe:_Museum_of_New_Mexico_Press._https://ehrafworldcultures.yale.edu/document?id=nt19_024.",1,"awl","unknown","Baskets",-13.10000038,-98.89932831,57.15900039
"2445","Ute","7",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2446","Ute","8",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2447","Ute","9",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2448","Ute","10",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2449","Ute","11",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2450","Ute","12",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2451","Ute","13",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2452","Ute","14",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2453","Ute","1",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2454","Ute","2",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2455","Ute","16",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2456","Ute","17",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2457","Ute","18",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2458","Ute","Smith,_Anne_M._(Anne_Milne)._1974._Ethnography_of_the_Northern_Utes._InPapers_in_Anthropology,_6,_6,_288_,_30_plates._Santa_Fe:_Museum_of_New_Mexico_Press._https://ehrafworldcultures.yale.edu/document?id=nt19_024.",1,"awl","unknown","Toolkit",-13.10000038,-98.89932831,57.15900039
"2459","Ute","Kroeber,_A._L._(Alfred_Louis)._1901._Ute_Tales.Journal_of_American_Folk_LoreVol._14:_252_85._https://ehrafworldcultures.yale.edu/document?id=nt19_016.",1,"awl","unknown","Storytelling",-13.10000038,-98.89932831,57.15900039
"2460","Ute","Lowie,_Robert_Harry._1926._Shoshonean_Tales.Journal_of_American_Folk_LoreVol._37:_1_242._https://ehrafworldcultures.yale.edu/document?id=nt19_018.",1,"needle","bone","Toolkit",-13.10000038,-98.89932831,57.15900039
"2461","Ute","Jorgensen,_Joseph_G._1980.The_Ethnohistory_and_Acculturation_of_the_Northern_Ute._Ann_Arbor,_Michigan:_University_Microfilms._https://ehrafworldcultures.yale.edu/document?id=nt19_019.",1,"needle","unknown","Shelter",-13.10000038,-98.89932831,57.15900039
"2462","Ute","25",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2463","Ute","24",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2464","Ute","20",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2465","Ute","21",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2466","Ute","22",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2467","Ute","15",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2468","Ute","19",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
"2469","Ute","23",0,NA,NA,NA,-13.10000038,-98.89932831,57.15900039
